period_start,review_count,low_score_ratio,average_rating
2020-10-12,2688,0.3482142857142857,3.1529017857142856
2020-10-19,2911,0.4331844726897973,2.9391961525249055
2020-10-26,2815,0.4326820603907638,2.9154529307282417
2020-11-02,2686,0.4244229337304542,2.9136262099776618
2020-11-09,2696,0.413946587537092,2.9543768545994067
2020-11-16,2865,0.4017452006980803,2.994764397905759
2020-11-23,2648,0.37009063444108764,3.068353474320242
2020-11-30,2833,0.3688669255206495,3.1111895517119663
2020-12-07,2917,0.36510113129928007,3.1038738429893726
2020-12-14,2807,0.36159600997506236,3.124332027075169
2020-12-21,2823,0.37619553666312433,3.0584484590860788
2020-12-28,3095,0.3654281098546042,3.113408723747981
2021-01-04,3011,0.37396213882431084,3.0843573563600133
2021-01-11,2752,0.3546511627906977,3.112281976744186
2021-01-18,3074,0.3601171112556929,3.143786597267404
2021-01-25,2946,0.3771215207060421,3.0685675492192805
2021-02-01,3292,0.36391251518833534,3.106622114216282
2021-02-08,2857,0.3797689884494225,3.039201960098005
2021-02-15,2973,0.3901782711066263,3.0726538849646823
2021-02-22,3023,0.39960304333443597,3.0264637777042673
2021-03-01,2946,0.39646978954514595,3.01663272233537
2021-03-08,3072,0.4010416666666667,3.0159505208333335
2021-03-15,3353,0.42558902475395166,2.9203698180733673
2021-03-22,3705,0.403778677462888,2.9762483130904185
2021-03-29,3093,0.39443905593275136,2.9802780472033623
2021-04-05,2744,0.40488338192419826,2.952259475218659
2021-04-12,2691,0.389817911557042,3.020066889632107
2021-04-19,2553,0.4120642381511947,2.9682726204465335
2021-04-26,2914,0.3695950583390529,3.086822237474262
2021-05-03,2708,0.37370753323485967,3.0635155096011815
2021-05-10,2831,0.41045566937477923,2.9954079830448603
2021-05-17,2734,0.39648866130212146,3.022311631309437
2021-05-24,2619,0.3730431462390225,3.076365024818633
2021-05-31,2690,0.3936802973977695,3.017843866171004
2021-06-07,2719,0.3843324751746966,3.0132401618242
2021-06-14,2643,0.3779795686719637,3.0677260688611425
2021-06-21,2484,0.37318840579710144,3.0523349436392913
2021-06-28,2778,0.3873290136789057,3.058315334773218
2021-07-05,2838,0.3749119097956307,3.0870331219168428
2021-07-12,2812,0.4007823613086771,3.008534850640114
2021-07-19,3001,0.37787404198600466,3.0909696767744084
2021-07-26,2736,0.37755847953216376,3.070906432748538
2021-08-02,2690,0.40111524163568774,2.992936802973978
2021-08-09,2729,0.4224990839135214,2.908757786735068
2021-08-16,2736,0.4334795321637427,2.907529239766082
2021-08-23,2595,0.40385356454720617,2.9915221579961466
2021-08-30,2668,0.4171664167916042,2.9400299850074965
2021-09-06,2531,0.4282892137495061,2.9103121295930463
2021-09-13,2830,0.42968197879858655,2.947703180212014
2021-09-20,2407,0.40963855421686746,2.943498130452846
2021-09-27,2808,0.4462250712250712,2.882122507122507
2021-10-04,2593,0.414577709217123,2.935210181257231
2021-10-11,2586,0.41415313225058004,2.9640371229698377
2021-10-18,2501,0.41823270691723313,2.9296281487405036
2021-10-25,2653,0.4025631360723709,2.992461364493027
2021-11-01,2448,0.4125816993464052,2.94281045751634
2021-11-08,2496,0.4098557692307692,2.9507211538461537
2021-11-15,2795,0.451520572450805,2.838282647584973
2021-11-22,2515,0.4254473161033797,2.935984095427435
2021-11-29,2563,0.41708934841982054,2.925087787748732
2021-12-06,2571,0.425904317386231,2.9315441462465968
2021-12-13,2404,0.4163893510815308,2.9575707154742097
2021-12-20,2378,0.4087468460891506,2.9911690496215306
2021-12-27,2490,0.39477911646586344,3.0269076305220883
2022-01-03,2739,0.3910186199342826,3.0010952902519166
2022-01-10,2508,0.41706539074960125,2.967304625199362
2022-01-17,2617,0.38555598012991976,3.0286587695834926
2022-01-24,2655,0.39246704331450094,3.032015065913371
2022-01-31,2537,0.392983839180134,3.0370516357903035
2022-02-07,2683,0.37048080506895265,3.13007827059262
2022-02-14,2504,0.3909744408945687,3.067891373801917
2022-02-21,2717,0.38424733161575264,3.0813397129186604
2022-02-28,2583,0.3794037940379404,3.075493612078978
2022-03-07,2713,0.38407666789531886,3.0899373387394027
2022-03-14,3762,0.44019138755980863,2.9250398724082936
2022-03-21,2961,0.41236068895643363,2.9983113812901045
2022-03-28,2994,0.40714762859051434,2.979291917167669
2022-04-04,2794,0.4169649248389406,2.9463135289906943
2022-04-11,2709,0.39276485788113696,3.052417866371355
2022-04-18,2625,0.4026666666666667,2.9931428571428573
2022-04-25,2832,0.3855932203389831,3.0395480225988702
2022-05-02,2652,0.37745098039215685,3.0599547511312215
2022-05-09,2486,0.3801287208366854,3.0655671761866454
2022-05-16,2523,0.38882282996432815,3.0245739199365835
2022-05-23,2777,0.40295282679150163,2.9942383867482896
2022-05-30,2527,0.3965176098140087,3.0249307479224377
2022-06-06,2548,0.38657770800627944,3.0474882260596545
2022-06-13,2494,0.3909382518043304,3.0212510024057737
2022-06-20,2384,0.40939597315436244,2.9932885906040267
2022-06-27,2416,0.4019039735099338,2.9991721854304636
2022-07-04,2588,0.38678516228748067,3.0401854714064913
2022-07-11,2637,0.3799772468714448,3.0640879787637467
2022-07-18,2877,0.40145985401459855,2.9641988182134167
2022-07-25,2704,0.4182692307692308,2.9304733727810652
2022-08-01,2643,0.41732879303821413,2.9568671963677637
2022-08-08,2594,0.4348496530454896,2.894371626831149
2022-08-15,2505,0.40079840319361276,2.992015968063872
2022-08-22,2699,0.4260837347165617,2.9388662467580584
2022-08-29,2656,0.4145331325301205,2.992093373493976
2022-09-05,2647,0.41103135625236115,2.953532300717794
2022-09-12,2483,0.4409987917841321,2.864277084172372
2022-09-19,2303,0.4415979157620495,2.858011289622232
2022-09-26,2358,0.41857506361323155,2.9279050042408823
2022-10-03,2307,0.42002600780234073,2.9583875162548763
2022-10-10,2272,0.43309859154929575,2.8882042253521125
2022-10-17,2377,0.436684896928902,2.8843079511989904
2022-10-24,2392,0.42474916387959866,2.9297658862876252
2022-10-31,2444,0.4144844517184943,2.988134206219313
2022-11-07,2397,0.43178973717146435,2.9157279933249898
2022-11-14,2185,0.4260869565217391,2.9524027459954234
2022-11-21,2146,0.4342963653308481,2.895153774464119
2022-11-28,2584,0.41292569659442724,3.018188854489164
2022-12-05,2321,0.4747953468332615,2.81042654028436
2022-12-12,2162,0.45004625346901017,2.8654024051803884
2022-12-19,2085,0.41774580335731415,2.980335731414868
2022-12-26,2264,0.4284452296819788,2.9306537102473498
2023-01-02,3272,0.414119804400978,2.9578239608801957
2023-01-09,2813,0.40455030216850335,2.9768929968005686
2023-01-16,2939,0.4031983667914257,3.044572984008166
2023-01-23,2340,0.4235042735042735,2.936324786324786
2023-01-30,2319,0.41354031910306166,2.9667960327727467
2023-02-06,2442,0.414004914004914,2.98034398034398
2023-02-13,2407,0.42916493560448693,2.9210635646032403
2023-02-20,2296,0.406794425087108,2.9978222996515678
2023-02-27,2222,0.40684068406840684,3.0175517551755178
2023-03-06,2247,0.43079661771250555,2.8940809968847354
2023-03-13,2609,0.41586814871598315,2.9973169796857033
2023-03-20,2507,0.41643398484244115,2.942161946549661
2023-03-27,2431,0.4146441793500617,2.9411764705882355
2023-04-03,2177,0.40238860817638955,2.975654570509876
2023-04-10,2310,0.4367965367965368,2.898701298701299
2023-04-17,2369,0.40734487125369356,2.960320810468552
2023-04-24,2335,0.4663811563169165,2.7978586723768735
2023-05-01,2060,0.4441747572815534,2.8558252427184465
2023-05-08,1928,0.43516597510373445,2.8812240663900415
2023-05-15,1948,0.4589322381930185,2.794147843942505
2023-05-22,2094,0.44173829990448904,2.8772683858643746
2023-05-29,2115,0.4193853427895981,2.9286052009456265
2023-06-05,1980,0.42373737373737375,2.9282828282828284
2023-06-12,2079,0.4175084175084175,2.9398749398749398
2023-06-19,2071,0.4331240946402704,2.9150169000482857
2023-06-26,2300,0.41739130434782606,2.9565217391304346
2023-07-03,2251,0.41892492225677475,2.956019546868059
2023-07-10,2284,0.43257443082311736,2.9229422066549913
2023-07-17,2402,0.40882597835137385,2.975437135720233
2023-07-24,2263,0.4264250994255413,2.9315068493150687
2023-07-31,2251,0.4264771212794314,2.9182585517547754
2023-08-07,2276,0.44551845342706503,2.8651142355008785
2023-08-14,2206,0.4184043517679057,2.9397098821396193
2023-08-21,2270,0.41806167400881056,2.973568281938326
2023-08-28,2126,0.43508936970837253,2.880526810912512
2023-09-04,2246,0.4452359750667854,2.8820124666073017
2023-09-11,2283,0.4445904511607534,2.900131406044678
2023-09-18,2267,0.4344949272165858,2.8857520952801057
2023-09-25,2357,0.42511667373780226,2.938481120067883
2023-10-02,2360,0.4419491525423729,2.8800847457627117
2023-10-09,2245,0.4115812917594655,2.98173719376392
2023-10-16,2367,0.4068441064638783,2.9809885931558937
2023-10-23,2230,0.4094170403587444,2.952017937219731
2023-10-30,2265,0.434878587196468,2.9236203090507726
2023-11-06,2425,0.4197938144329897,2.975257731958763
2023-11-13,2289,0.41546526867627787,2.9960681520314547
2023-11-20,2300,0.40956521739130436,3.006086956521739
2023-11-27,2387,0.42019271051529117,2.9811478843736907
2023-12-04,2385,0.4109014675052411,2.99958071278826
2023-12-11,2425,0.4061855670103093,2.995463917525773
2023-12-18,2477,0.4174404521598708,2.973354864755753
2023-12-25,2590,0.3992277992277992,3.0154440154440154
2024-01-01,2703,0.39918608953015167,3.036256011838698
2024-01-08,2425,0.3764948453608247,3.0841237113402062
2024-01-15,2613,0.41484883275928053,2.984309223115193
2024-01-22,2568,0.4217289719626168,2.975467289719626
2024-01-29,2584,0.4024767801857585,3.0506965944272446
2024-02-05,2653,0.4150018846588767,2.9898228420655864
2024-02-12,2654,0.42916352675207237,2.964958553127355
2024-02-19,2596,0.4453004622496148,2.9117873651771955
2024-02-26,3282,0.43418647166361973,2.9018890920170626
2024-03-04,2950,0.40983050847457625,3.0461016949152544
2024-03-11,3251,0.4441710243002153,2.922485389111043
2024-03-18,3490,0.44527220630372494,2.929226361031519
2024-03-25,3027,0.42253055830855635,2.959696068714899
2024-04-01,2932,0.4273533424283765,2.9638472032742156
2024-04-08,3044,0.43725361366622867,2.921484888304862
2024-04-15,3076,0.4249024707412224,2.9518855656697007
2024-04-22,3354,0.42098986285032797,2.9546809779367917
2024-04-29,3184,0.4114321608040201,2.9868090452261304
2024-05-06,2892,0.4149377593360996,2.9789073305670817
2024-05-13,2883,0.42941380506416926,2.9375650364203953
2024-05-20,2967,0.41523424334344455,2.9925851027974386
2024-05-27,2914,0.39018531228551817,3.0171585449553877
2024-06-03,3139,0.4147817776361899,2.9662312838483595
2024-06-10,3045,0.43448275862068964,2.914285714285714
2024-06-17,3163,0.4312361681947518,2.9143218463484035
2024-06-24,3092,0.425614489003881,2.988033635187581
2024-07-01,2982,0.4336016096579477,2.9419852448021464
2024-07-08,2880,0.42256944444444444,2.963888888888889
2024-07-15,3050,0.4560655737704918,2.860327868852459
2024-07-22,2948,0.45759837177747625,2.853799185888738
2024-07-29,3228,0.49814126394052044,2.7252168525402727
2024-08-05,3087,0.4117265954000648,3.0346614836410755
2024-08-12,3144,0.4287531806615776,2.9309796437659035
2024-08-19,2984,0.4527479892761394,2.859249329758713
2024-08-26,3098,0.44028405422853456,2.920916720464816
2024-09-02,2934,0.4495569188820723,2.8752556237218814
2024-09-09,2974,0.44989912575655683,2.870544720914593
2024-09-16,3286,0.4394400486914181,2.915702982349361
2024-09-23,3557,0.4121450660669103,3.0430137756536406
2024-09-30,3250,0.43046153846153845,2.9252307692307693
2024-10-07,3329,0.4328627215379994,2.9101832382096724
2024-10-14,3741,0.37877572841486234,3.120556001069233
2024-10-21,4510,0.4501108647450111,2.9
2024-10-28,5485,0.4105742935278031,3.0395624430264356
2024-11-04,6015,0.4204488778054863,2.9958437240232754
2024-11-11,6594,0.4046102517440097,3.1006976038823173
2024-11-18,6617,0.4346380534985643,2.9950128457004683
2024-11-25,6172,0.40959170447180815,3.104342190537913
2024-12-02,7189,0.4096536375017388,3.071219919321185
2024-12-09,6763,0.433535413278131,2.997634186012125
2024-12-16,6389,0.40757552042573175,3.0870245734856785
2024-12-23,6049,0.40734005620763764,3.094561084476773
2024-12-30,6560,0.39695121951219514,3.1278963414634147
2025-01-06,6384,0.3956766917293233,3.119360902255639
2025-01-13,6976,0.40610665137614677,3.0847190366972477
2025-01-20,7200,0.39166666666666666,3.175
2025-01-27,7984,0.38038577154308617,3.224198396793587
2025-02-03,8346,0.3653247064462018,3.2730649412892405
2025-02-10,9239,0.36789695854529714,3.2658296352419094
2025-02-17,9392,0.36328790459965926,3.285136286201022
2025-02-24,11940,0.3722780569514238,3.2306532663316583
2025-03-03,10983,0.35955567695529456,3.287808431211873
2025-03-10,11159,0.3407115332915136,3.3615915404606147
2025-03-17,11541,0.35412875833983193,3.325015163330734
2025-03-24,11812,0.35260751777853033,3.345072807314595
2025-03-31,11410,0.34198071866783525,3.382559158632778
2025-04-07,11677,0.33510319431360797,3.416288430247495
2025-04-14,6625,0.32,3.4747169811320755
2025-04-21,150,0.28,3.513333333333333
